case,cvc,pcvc
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl913.smt2,105,109
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl482.smt2,57,83
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn092.smt2,115,137
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn365.smt2,621,768
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1236.smt2,109,103
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn523.smt2,169,157
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl163.smt2,125,125
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl361.smt2,391,383
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn254.smt2,69,114
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn244.smt2,139,203
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn359.smt2,157,269
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn660.smt2,276,259
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn060.smt2,35,45
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn463.smt2,60,81
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn590.smt2,136,220
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl551.smt2,90,133
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1149.smt2,57,90
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl069.smt2,61,74
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl043.smt2,176,181
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn691.smt2,213,139
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn122.smt2,440,384
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1260.smt2,70,83
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1097.smt2,119,118
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn280.smt2,91,85
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl695.smt2,61,92
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl957.smt2,297,478
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl370.smt2,450,404
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn841.smt2,217,295
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl576.smt2,681,856
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn117.smt2,84,98
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1230.smt2,60,81
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn665.smt2,284,338
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1162.smt2,310,416
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1096.smt2,44,72
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn994.smt2,87,104
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/dead_dnd028.smt2,720,780
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn829.smt2,79,143
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1260.smt2,348,409
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn772.smt2,51,85
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl605.smt2,676,974
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn584.smt2,129,121
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn604.smt2,333,280
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl485.smt2,343,422
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn296.smt2,66,65
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl506.smt2,134,154
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl333.smt2,82,89
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1104.smt2,389,353
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl344.smt2,135,135
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1094.smt2,172,146
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1065.smt2,116,147
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn400.smt2,105,117
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1121.smt2,113,125
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1268.smt2,299,403
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl907.smt2,850,872
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl098.smt2,64,87
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1277.smt2,126,155
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn602.smt2,167,153
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn325.smt2,903,1337
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1244.smt2,119,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn386.smt2,69,85
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl225.smt2,220,320
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn710.smt2,58,96
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1005.smt2,96,110
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl496.smt2,112,153
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn498.smt2,115,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn763.smt2,170,165
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1238.smt2,78,75
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1214.smt2,221,272
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn850.smt2,172,182
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl946.smt2,149,160
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1136.smt2,60,112
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl626.smt2,741,836
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1191.smt2,87,79
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn943.smt2,121,101
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl493.smt2,293,427
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl389.smt2,68,96
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl129.smt2,99,102
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl009.smt2,97,89
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn459.smt2,88,135
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn934.smt2,90,149
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn163.smt2,368,365
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn196.smt2,115,141
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl906.smt2,139,203
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn605.smt2,129,162
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn314.smt2,82,83
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn417.smt2,185,224
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn077.smt2,56,78
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl443.smt2,457,392
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn283.smt2,276,321
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl364.smt2,263,467
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1115.smt2,67,85
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl948.smt2,835,719
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn847.smt2,160,170
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn837.smt2,94,168
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl068.smt2,42,58
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn561.smt2,366,227
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1278.smt2,117,128
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl130.smt2,95,111
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl726.smt2,781,730
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl490.smt2,293,384
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn509.smt2,64,67
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn009.smt2,114,135
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1223.smt2,49,89
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1019.smt2,59,88
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl279.smt2,110,116
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl595.smt2,78,99
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1122.smt2,199,184
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn152.smt2,167,235
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn815.smt2,102,103
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn848.smt2,220,214
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn461.smt2,143,165
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn156.smt2,185,181
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl182.smt2,795,912
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl561.smt2,96,177
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1006.smt2,61,88
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn029.smt2,56,65
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn807.smt2,301,423
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl157.smt2,1273,1580
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl420.smt2,362,292
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1245.smt2,125,145
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1311.smt2,74,82
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1239.smt2,147,173
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn682.smt2,313,168
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn180.smt2,593,549
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn421.smt2,931,976
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn074.smt2,72,84
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn258.smt2,107,234
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn219.smt2,56,64
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1270.smt2,156,201
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl586.smt2,95,128
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl661.smt2,1281,1503
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn147.smt2,101,133
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn286.smt2,85,81
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl591.smt2,102,156
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn118.smt2,90,113
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1028.smt2,710,890
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl832.smt2,94,131
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl716.smt2,101,109
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1034.smt2,276,352
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn567.smt2,94,122
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1010.smt2,536,553
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1035.smt2,98,103
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn575.smt2,159,126
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn506.smt2,43,64
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn717.smt2,145,149
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl634.smt2,1432,2063
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl575.smt2,138,144
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn512.smt2,77,111
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn478.smt2,86,89
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl354.smt2,115,131
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/dead_dnd031.smt2,1450,1596
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl876.smt2,67,91
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl831.smt2,86,111
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn484.smt2,120,167
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn693.smt2,232,286
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1104.smt2,291,352
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn713.smt2,66,74
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1210.smt2,137,191
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn579.smt2,81,109
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl533.smt2,90,143
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn053.smt2,131,169
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn788.smt2,199,206
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1178.smt2,105,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn707.smt2,240,289
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1079.smt2,91,127
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn102.smt2,119,155
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1058.smt2,408,311
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1282.smt2,225,309
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1102.smt2,299,458
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn886.smt2,159,226
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn719.smt2,163,243
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn658.smt2,311,315
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1156.smt2,119,121
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1036.smt2,50,71
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn824.smt2,193,249
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1047.smt2,96,105
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn770.smt2,126,142
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl298.smt2,70,105
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl434.smt2,279,394
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl656.smt2,91,113
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn379.smt2,233,318
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn289.smt2,93,112
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn985.smt2,204,172
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl632.smt2,1435,1723
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl580.smt2,1000,1268
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn579.smt2,262,222
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn016.smt2,137,158
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn675.smt2,128,189
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn210.smt2,121,147
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl896.smt2,749,792
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1284.smt2,55,82
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1121.smt2,159,144
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl493.smt2,86,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl503.smt2,312,503
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/dead_dnd011.smt2,1145,1256
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl845.smt2,1136,1147
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn012.smt2,64,68
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1099.smt2,140,165
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl111.smt2,962,1110
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl242.smt2,181,203
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn369.smt2,106,138
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn162.smt2,256,230
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn790.smt2,194,219
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1055.smt2,128,144
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1318.smt2,54,90
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn206.smt2,568,767
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn154.smt2,88,83
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl417.smt2,103,107
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn427.smt2,105,109
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl191.smt2,93,102
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn134.smt2,73,132
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn375.smt2,56,83
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn564.smt2,67,78
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl142.smt2,73,93
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl588.smt2,1475,1382
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn527.smt2,62,80
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn885.smt2,124,163
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1266.smt2,151,234
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn739.smt2,74,95
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl927.smt2,84,210
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1317.smt2,124,160
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl585.smt2,118,174
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl303.smt2,125,119
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl629.smt2,544,615
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1040.smt2,93,150
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl508.smt2,143,196
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1214.smt2,97,128
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl423.smt2,121,149
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn445.smt2,118,118
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl499.smt2,73,69
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1028.smt2,130,187
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1134.smt2,49,87
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1227.smt2,113,149
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn810.smt2,136,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn610.smt2,202,221
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl054.smt2,159,206
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1270.smt2,89,114
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl328.smt2,645,688
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn175.smt2,58,64
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl916.smt2,82,138
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1127.smt2,72,67
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn599.smt2,192,243
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn799.smt2,139,183
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1059.smt2,362,334
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl899.smt2,99,119
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1123.smt2,56,75
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1297.smt2,57,80
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1202.smt2,422,445
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl341.smt2,68,130
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn548.smt2,67,163
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl336.smt2,578,711
